representants_id;adresse;code_postal;derniere_publication_activite;date_premiere_publication;declaration_organisation_appartenance;declaration_tiers;denomination;identifiant_national;activites_publiees;page_facebook;page_linkedin;page_twitter;site_web;nom_usage_HATVP;pays;sigle_HATVP;type_identifiant_national;ville;label_categorie_organisation
332;"ACTION PUBLIQUE
12, rue Edmond Valentin";75007;02/07/2019 11:10:04;27/09/2017 12:17:14;False;True;ACTION PUBLIQUE;804408391;True;https://www.facebook.com/actionpublique/;;;http://www.actionpubliqueconseil.fr;;FRANCE;;SIREN;PARIS;Cabinet de conseils
333;"LEROY MERLIN FRANCE
RUE CHANZY";59260;22/03/2019 17:43:19;12/12/2017 15:59:42;True;False;LEROY MERLIN FRANCE;384560942;True;;;;;;FRANCE;;SIREN;LEZENNES;Société commerciale
334;"ELEPHANT VERT FRANCE
5, Cours du Danube, 77700 SERRIS";77700;31/07/2019 15:36:56;14/05/2018 16:48:06;True;False;ELEPHANT VERT FRANCE;808276315;True;;;;;;FRANCE;;SIREN;SERRIS;Société commerciale
335;;92300;20/11/2019 16:56:41;05/11/2019 10:23:06;False;True;ORIGINES;H347477079;True;;;;https://associationorigines.com/;;FRANCE;;HATVP;LEVALLOIS-PERRET;Association
336;32 RUE LE PELETIER;75009;;24/10/2019 14:23:12;False;True;P&B PARTNERS CONSEIL;852648104;False;;;;;;FRANCE;;SIREN;PARIS 9;Société commerciale
337;"PARI MUTUEL URBAIN
PARI MUTUEL URBAIN EQUIDIA PMU DIRECT
2 RUE DU PR FLORIAN DELBARRE";75734;27/03/2019 18:58:40;06/02/2018 10:41:18;True;False;PARI MUTUEL URBAIN;775671258;True;https://www.facebook.com/PMU.entreprise;https://www.linkedin.com/company/pmu;https://twitter.com/_PMU;https://www.pmu.fr/;;FRANCE;;SIREN;PARIS CEDEX 15;Société commerciale
338;3 A PLDES VOSGES;75004;01/11/2019 14:56:22;30/10/2019 11:42:59;False;False;GOGGO FRANCE;848858452;True;;https://www.linkedin.com/company/goggo-network/;https://twitter.com/goggonetwork;https://www.goggo.network/;;FRANCE;;SIREN;PARIS 4;Société commerciale
339;36 RUE DES GRANDS CHAMPS;75020;08/04/2019 08:58:41;03/04/2018 14:35:16;True;False;ASSOCIATION FRANCAISE DES FABRICANTS DE FILMS ET SACS PLASTIQUES;H988905952;True;;;;;;FRANCE;;HATVP;PARIS;Association
340;"LIGUE FR CONTRE LA SCLEROSE EN PLAQUES
40 RUE DURANTON";75015;;20/03/2019 10:42:00;False;False;LIGUE FR CONTRE LA SCLEROSE EN PLAQUES;381667336;False;https://fr-fr.facebook.com/pg/LigueSclerose/posts/;;https://twitter.com/lfsep?lang=fr;http://www.ligue-sclerose.fr;LIGUE FRANCAISE CONTRE LA SCLEROSE EN PLAQUES;FRANCE;;SIREN;PARIS;Association
341;"CHAMBRE NAL DES HUISSIERS DE JUSTICE
44 RUE DE DOUAI";75009;01/04/2019 11:46:11;12/02/2018 18:54:03;True;False;CHAMBRE NATIONALE DES HUISSIERS DE JUSTICE;784403453;True;;;;;;FRANCE;;SIREN;PARIS;Organisation professionnelle
342;;68127;21/10/2019 08:50:27;08/03/2018 13:52:23;True;False;JEUNES AGRICULTEURS 68;420565186;True;https://www.facebook.com/JeunesAgriculteurs68;;https://twitter.com/JeunesAgri_68?lang=fr;http://www.ja68.fr;JEUNES AGRICULTEURS DU HAUT-RHIN;FRANCE;;SIREN;STE CROIX EN PLAINE;Syndicat
343;"ASSOCIATION FRANCAISE DE NORMALISATION
SAINT DENIS
11 RUE FRANCIS DE PRESSENSE
ST DENIS";93571;13/03/2019 10:15:17;26/04/2018 14:35:43;True;False;ASSOCIATION FRANCAISE DE NORMALISATION;775724818;True;;;;;;FRANCE;AFNOR;SIREN;LA PLAINE ST DENIS CEDEX;Association
344;"PROFESSIONNELS DE L'EMPLOI EN PORTAGE SALARIAL
SYNDICAT PEPS
15/17 Rue Scribe";75009;29/03/2019 14:34:12;28/03/2019 15:55:59;True;False;PROFESSIONNELS DE L'EMPLOI EN PORTAGE SALARIAL;448498352;True;;https://www.linkedin.com/company/peps-syndicat/;https://twitter.com/pepsyndicat;http://www.peps-syndicat.fr;;;PEPS;SIREN;PARIS;Syndicat
345;"CHAMBRE COMMERCE ET INDUSTRIE LA MAYEN
12 RUE DE VERDUN
CS 60239";53000;29/03/2019 09:11:52;06/12/2017 16:04:49;True;False;CHAMBRE COMMERCE ET INDUSTRIE LA MAYENNE;185300449;True;;;https://twitter.com/CCIMayenne;http://www.mayenne.cci.fr/;;FRANCE;CCI 53;SIREN;LAVAL;Chambre consulaire
346;;67204;29/12/2018 09:38:52;28/12/2018 12:23:31;False;False;ASSOCIATION L214;503960643;True;https://www.facebook.com/l214.animaux/;;https://twitter.com/L214;https://www.l214.com/;;FRANCE;;SIREN;ACHENHEIM;Association
347;"SODEXO JUSTICE SERVICES
SIGES
6 RUE DE LA REDOUTE";78280;;16/01/2019 10:31:27;True;False;SODEXO JUSTICE SERVICES;310239702;False;;;;;;FRANCE;;SIREN;GUYANCOURT;Société commerciale
348;;L-1933;13/01/2019 12:24:56;29/11/2018 12:58:44;False;True;IA CONSEILS;H891233315;True;;;;https://www.ia-conseils.com;;LUXEMBOURG;;HATVP;LUXEMBOURG;Autres organisations
349;"ELIOR GROUP
9 11 COURBEVOIE
9 ALLEE DE L ARCHE";92032;11/01/2019 19:17:45;05/03/2018 15:16:36;True;False;ELIOR GROUP;408168003;True;;https://www.linkedin.com/company/elior-group;https://twitter.com/Elior_Group;https://www.eliorgroup.com/;;FRANCE;;SIREN;PARIS LA DEFENSE CEDEX;Société commerciale
350;;92441;13/09/2019 15:16:51;11/09/2019 12:24:00;False;False;SYNDIC NATION VENTE ET SERVICES AUTOMAT;784717498;True;;;https://twitter.com/navsa_fr;https://navsa.fr;;FRANCE;;SIREN;ISSY LES MOULINEAUX CEDEX;Syndicat
351;"GRTGAZ
IMMEUBLE BORA
6 RUE RAOUL NORDLING
CS 2069";92277;29/03/2019 14:47:59;08/08/2017 11:31:20;True;False;GRTGAZ;440117620;True;https://www.facebook.com/GRTgaz/;https://www.linkedin.com/company/grtgaz;https://twitter.com/GRTgaz;http://www.grtgaz.com/;;FRANCE;;SIREN;BOIS COLOMBES CEDEX;Société commerciale
352;"VIIV HEALTHCARE SAS
23 rue François Jacob";92500;04/07/2018 14:23:18;01/12/2017 10:25:07;True;False;VIIV HEALTHCARE SAS;413900382;True;;;;;;FRANCE;;SIREN;RUEIL- MALMAISON;Société commerciale
353;"FEDERATION FRANCAISE DU BATIMENT
33 AVENUE KLEBER";75784;29/03/2019 16:59:06;30/08/2017 15:22:39;True;False;FEDERATION FRANCAISE DU BATIMENT;784668642;True;;;https://twitter.com/FFBatiment;http://www.ffbatiment.fr/;FÉDÉRATION FRANÇAISE DU BÂTIMENT;FRANCE;FFB;SIREN;PARIS CEDEX 16;Organisation professionnelle
354;"CHAMBRE COMMERCE INDUSTRIE HAUTE SAONE
8 RUE DES JARDINS";70200;15/03/2019 09:49:47;11/12/2017 15:26:02;False;False;CHAMBRE COMMERCE INDUSTRIE HAUTE SAONE;187000070;True;;;;;;FRANCE;CCI HAUTE SAONE 70;SIREN;LURE;Chambre consulaire
355;"ASS NAL DES CONSEILS FINANCIERS
92 RUE D AMSTERDAM";75009;15/02/2019 14:56:27;28/12/2017 17:39:24;True;False;ASSOCIATION NATIONALE DES CONSEILS FINANCIERS;490476835;True;https://www.facebook.com/Anacofi/;https://fr.linkedin.com/company/anacofi;https://twitter.com/assnacofin;https://www.anacofi.asso.fr/;;FRANCE;ANACOFI;SIREN;PARIS;Organisation professionnelle
356;"TRANSDEV GROUP
CRYSTAL
IMMEUBLE
3 Allée de Grenelle
CS 20098";92442;29/03/2019 10:14:48;29/08/2017 10:22:00;True;True;TRANSDEV GROUP;521477851;True;;https://fr.linkedin.com/company/-transdev;https://twitter.com/transdev;http://www.transdev.com;;FRANCE;;SIREN;ISSY LES MOULINEAUX CEDEX;Société commerciale
357;;06700;05/09/2018 14:32:30;27/04/2018 18:14:59;True;False;UNION PROF ARTISANALE ALPES MARITIMES;499338291;True;https://facebook.com/UPA06;;https://twitter.com/UPA_06;http://upa06.fr;UNION DES ENTREPRISES DE PROXIMITE DES ALPES MARITIMES;FRANCE;U2P 06;SIREN;ST LAURENT DU VAR;Organisation professionnelle
358;"GROUPEMENT DES INDUSTRIES FRANÇAISES AÉRONAUTIQUES ET SPATIALES (GIFAS)
8 rue Galilée";75116;01/04/2019 08:47:36;20/12/2017 17:22:55;True;True;GROUPEMENT INDUSTR FSES AERONAUT SPACIAL;784668394;True;;;;;GROUPEMENT DES INDUSTRIES FRANÇAISES AÉRONAUTIQUES ET SPATIALES;FRANCE;GIFAS;SIREN;PARIS;Organisation professionnelle
359;50 Rue de Londres;75008;;30/10/2019 16:05:51;False;False;CAC EN MOUVEMENT;H853630290;False;;;;https://www.cac-enmouvement.fr/;;FRANCE;;HATVP;PARIS;Association
360;"SOC NAL DE RADIODIFFUSION RADIO FRANCE
PARIS 16
116 AVENUE DU PRESIDENT KENNEDY";75220;02/04/2019 20:43:47;06/12/2017 10:44:20;True;False;SOCIETE NATIONALE DE RADIODIFFUSION RADIO FRANCE;326094471;True;https://fr-fr.facebook.com/Radio-France-225248330547/;https://fr.linkedin.com/company/radio-france;https://twitter.com/radiofrance;http://www.radiofrance.fr/;RADIO FRANCE;FRANCE;;SIREN;PARIS CEDEX 16;Autres organisations
361;"MUTUALITE FRANCAISE ILE DE FRANCE
15 CITE MALESHERBES";75009;31/03/2019 18:28:58;11/09/2017 08:50:37;True;True;MUTUALITE FRANCAISE ILE DE FRANCE;518102975;True;;;;http://www.iledefrance.mutualite.fr/;;FRANCE;;SIREN;PARIS;Organisation professionnelle
362;"CHAMBRE DE METIERS ET DE L ARTISANAT
PARIS 12
72 RUE DE REUILLY";75592;;22/12/2017 10:11:21;False;False;CHAMBRE DE METIERS ET DE L'ARTISANAT;187500053;False;;;https://twitter.com/CMA_Paris;https://www.cma-paris.fr;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT DE PARIS;FRANCE;CMA 75;SIREN;PARIS CEDEX 12;Chambre consulaire
363;"MONSIEUR FREDERIC WILLEMS
3 RUE DES EAUX";75016;;13/12/2017 18:52:41;False;False;WILLEMS FREDERIC;537579948;False;;;;http://www.willems-avocat.fr/;;FRANCE;;SIREN;PARIS;Avocat indépendant
364;"FEDERAT NAL RESERVISTES GENDARMERIE
ANORGEND
12 RUE DE LA BANQUE";75002;01/04/2019 09:03:44;15/08/2017 08:40:06;True;False;FEDERATION NATIONALE DES RESERVISTES OPERATIONNELS ET CITOYENS DE LA GENDARMERIE NATIONALE;419508379;True;https://www.facebook.com/anorgend;https://fr.linkedin.com/company/anorgend;https://twitter.com/anorgend;https://www.anorgend.org;;FRANCE;ANORGEND;SIREN;PARIS;Association
365;"FIDI
31, rue du Rocher
";75008;17/04/2019 16:52:26;30/04/2018 18:53:39;False;False;CINOV FIDI DIAGNOSTIQUE;489305912;True;;;;http://www.lafidi.fr/;;France;FIDI;SIREN;PARIS;Syndicat
366;16 CHEMIN DU VIEUX BOURG;33850;08/04/2019 09:30:21;30/04/2018 10:36:04;False;True;GILLES SAVARY CONSULTANTS;H340477113;True;;;;;;FRANCE;;HATVP;LEOGNAN;Cabinet de conseils
367;;75007;;29/11/2019 13:51:48;False;True;HEPHAISTOS CONSEIL;792780819;False;;;;http://www.hephaistosconseil.com/;;FRANCE;;SIREN;PARIS 7;Société commerciale
368;8 rue César Franck;75015;;18/11/2019 09:00:56;True;True;UNION NATIONALE DES ASSOCIATIONS DE TOURISME ET DE PLEIN AIR;W751006598;False;https://fr-fr.facebook.com/UNATNATIONALE/;https://www.linkedin.com/company/19038785;https://twitter.com/Unat_Nationale?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor;http://www.unat.asso.fr;;FRANCE;;RNA;PARIS;Association
369;;75010;;12/11/2019 16:21:11;False;True;LAMOTHE BRUNO PIERRE;753075555;False;;;;;;France;;SIREN;PARIS;Consultant indépendant
370;42 AVRAYMOND POINCARE;75116;12/11/2019 17:22:58;12/11/2019 17:16:18;True;False;AEGIDE;401397765;True;https://fr-fr.facebook.com/DOMITYS/;https://www.linkedin.com/company/domitys/;https://twitter.com/AegideDomitys;https://www.domitys.fr/;;FRANCE;;SIREN;PARIS 16;Société commerciale
371;"UNIDEN
CHEZ FEDEM
17 RUE DE L AMIRAL HAMELIN";75116;20/03/2019 18:23:12;27/12/2017 11:07:24;False;True;UNIDEN;434856894;True;;;;http://www.uniden.fr/;;FRANCE;;SIREN;PARIS;Société civile (autre que cabinet d’avocats)
372;"FRANCE HYDRO ELECTRICITE GPAE ECOWATT
66 RUE LA BOETIE";75008;15/05/2018 14:22:08;25/08/2017 15:21:44;True;False;FRANCE HYDRO ELECTRICITE GPAE ECOWATT;420030967;True;https://www.facebook.com/francehydroelectricite;;https://twitter.com/FranceHydroElec;http://www.france-hydro-electricite.fr;FRANCE HYDRO ELECTRICITE;FRANCE;;SIREN;PARIS;Syndicat
373;;75008;29/03/2019 09:04:20;15/01/2019 15:50:32;True;False;VERTEX PHARMACEUTICALS (FRANCE);534456686;True;;;;;;FRANCE;;SIREN;PARIS;Société commerciale
374;"VERBA ET RES
LE SURENA
5 QUAI MARCEL DASSAULT";92150;19/04/2019 10:54:49;17/11/2017 16:52:51;False;True;VERBA ET RES;802045336;True;;;;;;FRANCE;;SIREN;SURESNES;Société commerciale
375;24, rue du Faubourg Poissonnière;75010;26/03/2019 11:24:26;19/12/2017 11:26:41;True;True;SYNDICATS DES AGENCES DE PRESSE AUDIOVISUELLES - SATEV;H194020016;True;https://fr-fr.facebook.com/lesatev/;;;http://www.satev.fr;;FRANCE;;HATVP;PARIS;Organisation professionnelle
376;"CPME DU CHER
CGPME DU CHER
2 RUE PORTE JAUNE
BP 7";18000;29/04/2019 12:00:22;23/04/2018 13:30:08;True;False;CPME DU CHER;380680306;True;;;;;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES DU CHER 18;FRANCE;CPME CHER 18;SIREN;BOURGES;Syndicat
377;;21110;21/03/2019 14:49:07;13/12/2017 12:36:31;True;False;CENTRE DEPARTEMENT JEUNES AGRICULTEURS;307036160;True;https://www.facebook.com/jeunes.agriculteurscotedor/;;;https://jeunes-agriculteurs-bfc.fr/cote-dor/;JEUNES AGRICULTEURS 21;FRANCE;;SIREN;BRETENIERE;Syndicat
378;"GLENCORE MANGANESE FRANCE
3242 ROUTE DE L ECLUSE DE MARDYCK
BP 181";59760;16/07/2018 11:50:26;12/04/2018 16:07:34;True;False;FERROGLOBE MANGANESE FRANCE;378288989;True;;;;;;FRANCE;;SIREN;GRANDE SYNTHE;Société commerciale
379;"HUAWEI TECHNOLOGIES FRANCE
DE SEINE
ARCS
18 QUAI DU POINT DU JOUR
CS 70003";92659;01/04/2019 15:21:57;22/12/2017 13:38:27;True;False;HUAWEI TECHNOLOGIES FRANCE;451063739;True;;;https://twitter.com/HuaweiFr;http://huawei.com/fr;;FRANCE;;SIREN;BOULOGNE BILLANCOURT CEDEX;Société commerciale
380;"SOS HOMOPHOBIE
14 RUE ABEL";75012;21/11/2019 10:36:41;04/11/2019 14:07:44;False;False;SOS HOMOPHOBIE;443793492;True;https://www.facebook.com/SOS-homophobie-318022358532/;;https://twitter.com/SOShomophobie?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor;https://www.sos-homophobie.org/;;FRANCE;;SIREN;PARIS;Association
381;"CONSEIL NATIONAL DE L'ORDRE DES MASSEURS-KINESITHERAPEUTES
91 bis rue du Cherche-Midi";75006;28/03/2019 16:46:06;29/12/2017 11:05:52;False;False;CONSEIL NATIONAL DE L'ORDRE DES MASSEURS KINESITHERAPEUTES;493355754;True;;;;http://www.ordremk.fr;;France;;SIREN;PARIS;Organisation professionnelle
382;"LOBBSONN
19 Boulevard Malesherbes - 75008 Paris
67 cours de la Liberté - 69003 Lyon";75008;02/10/2019 16:40:25;12/12/2017 15:06:07;True;True;LOBBSONN;499047793;True;;;;http://www.lobbsonn.com;;FRANCE;;SIREN;PARIS;Cabinet de conseils
383;"ABBVIE
SILIC
10 RUE D ARCUEIL
CP 90233";94528;29/03/2019 15:27:26;31/08/2017 11:55:36;True;False;ABBVIE;750775660;True;;;;;;FRANCE;;SIREN;RUNGIS CEDEX 1;Société commerciale
384;"73 AVENUE DES CHAMPS ÉLYSÉES
";75008;01/04/2019 15:44:27;16/10/2017 16:53:04;True;True;AFFAIRES PUBLIQUES CONSULTANTS;479189235;True;;https://www.linkedin.com/company/5191431/;https://twitter.com/APc_lobbying;http://affairespubliquesconsultants.fr/;;FRANCE;;SIREN;PARIS;Cabinet de conseils
385;Route de Puurai - BP 8021;98702;30/03/2019 03:11:52;31/01/2018 04:52:30;False;False;ELECTRICITE DE TAHITI;H000000034;True;https://www.facebook.com/ElectriciteDeTahiti/;;;http://www.edt.pf/;;FRANCE;EDT ENGIE;HATVP;FAAA;Société commerciale
386;"GILEAD SCIENCES
65 QUAI GEORGES GORSE";92650;29/03/2019 21:11:34;13/12/2017 16:38:33;True;False;GILEAD SCIENCES;391360971;True;;;;http://www.gilead.com/;;FRANCE;;SIREN;BOULOGNE BILLANCOURT CEDEX;Société commerciale
387;"FEDERATION NATIONALE DES T P
3 RUE DE BERRI";75008;18/03/2019 16:49:40;05/01/2018 14:53:06;True;False;FEDERATION NATIONALE DES TP - FNTP;784359788;True;;;;http://www.fntp.fr/travaux-publics/j_6/accueil;FÉDÉRATION NATIONALE DES TRAVAUX PUBLICS;FRANCE;FNTP;SIREN;PARIS;Organisation professionnelle
388;"CHAMBRE FNAIM DU GRAND PARIS
27 B AVENUE DE VILLIERS";75017;;12/04/2018 16:35:43;False;True;CHAMBRE FNAIM DU GRAND PARIS;784409435;False;;;;https://www.fnaim-grand-paris.fr/;CHAMBRE DE LA FEDERATION NATIONALE DE L'IMMOBILIER DU GRAND PARIS;FRANCE;;SIREN;PARIS;Organisation professionnelle
389;"CARREFOUR FRANCE
ZI
RTE DE PARIS";14120;28/03/2019 11:53:33;12/12/2017 16:24:09;True;True;CARREFOUR FRANCE;672050085;True;;;;;;;;SIREN;MONDEVILLE;Société commerciale
390;"FRANCE DATACENTER
17 RUE DE L'AMIRAL HAMELIN";75116;09/05/2019 09:46:58;24/04/2018 10:40:10;False;False;FRANCE DATACENTER;534233887;True;;https://www.linkedin.com/company/27138077/;https://twitter.com/Fr_Datacenter;http://www.francedatacenter.com/;;FRANCE;;SIREN;PARIS;Organisation professionnelle
391;"GPT INDUSTRIELS FABRICANTS OPTIQUE
185 RUE DE BERCY";75012;29/03/2019 10:07:16;31/08/2017 12:23:05;True;False;GPT DES INDUSTRIELS ET FABRICANTS  OPTIQUE;784358012;True;;;;http://gifo.org;GROUPEMENT DES INDUSTRIELS ET FABRICANTS DE L'OPTIQUE;FRANCE;GIFO;SIREN;PARIS;Organisation professionnelle
392;"MADAME AMELIE ACATRINEI ALDEA
203
BATIMENT A APPARTEMENT
17 MAIL JEAN ZAY
LA PLAINE ST DENIS";93210;25/06/2019 18:12:59;28/02/2019 17:03:42;False;True;ACATRINEI ACATRINEI ALDEA AMELIE;790086011;True;;;https://twitter.com/Projet_Arcadie;https://projetarcadie.com;PROJET ARCADIE;FRANCE;;SIREN;ST DENIS;Consultant indépendant
393;"COMFLUENCE
17 BOULEVARD MALESHERBES";75008;20/03/2019 11:39:17;01/12/2017 12:02:49;True;True;COMFLUENCE;509796249;True;;;;http://www.comfluence.fr/;;FRANCE;;SIREN;PARIS;Cabinet de conseils
394;Schumannstr. 6;10117;16/04/2019 15:24:22;30/04/2018 10:48:12;False;False;Audible GmbH;H803953217;True;https://www.facebook.com/AudibleFrance/;;https://twitter.com/AudibleFr;https://www.audible.fr;;Allemagne;;HATVP;Berlin;Société commerciale
395;"CHAMBRE METIERS ARTISANAT DE MOSELLE
CASE POSTALE 97803
5 BOULEVARD DE LA DEFENSE";57078;;14/03/2018 15:23:55;False;False;CHAMBRE METIERS ARTISANAT DE MOSELLE;185722048;False;;;;http://www.cma-moselle.fr/;;FRANCE;CMA 57;SIREN;METZ CEDEX 03;Chambre consulaire
396;"FNSEA 16
53 impasse Louis Daguerre
ZE Ma Campagne";16000;01/04/2019 07:41:44;12/04/2018 18:25:35;True;False;FNSEA 16;781172267;True;;;;;FEDERATION DEPARTEMENTALE DES SYNDICATS D'EXPLOITANTS AGRICOLES DE CHARENTE 16;FRANCE;FDSEA CHARENTE 16;SIREN;ANGOULEME;Syndicat
397;34 bis rue Vignon;75009;24/05/2019 13:06:23;19/12/2017 16:52:57;False;False;CHAMBRE FRANÇAISE DE L'ECONOMIE SOCIALE ET SOLIDAIRE;W751226598;True;;https://linkedin.com/in/ess-france-69402b150;https://@ESS_France;https://www.ess-france.org;CHAMBRE FRANCAISE DE L'ECONOMIE SOCIALE ET SOLIDAIRE;FRANCE;ESS FRANCE;RNA;PARIS;Association
398;"FEDERATION FRANCAISE DES DIABETIQUES
88 rue de la roquette";75011;27/03/2019 21:10:18;13/12/2017 10:18:29;True;False;FEDERATION FRANCAISE DES DIABETIQUES;784578528;True;https://www.facebook.com/Federation.francaise.des.diabetiques/;https://www.linkedin.com/company/1141302/;https://twitter.com/FederationAFD;https://www.federationdesdiabetiques.org/;;FRANCE;;SIREN;PARIS;Association
399;"ARTEMA
39 A 40
39 RUE LOUIS BLANC";92400;;12/04/2018 16:24:37;True;False;ARTEMA;353550817;False;;;;http://artema-france.org;;FRANCE;;SIREN;COURBEVOIE;Organisation professionnelle
400;"LOGEMLOIRET
6 RUE DU COMMANDANT DE POLI";45043;;16/08/2018 17:14:40;True;False;LOGEMLOIRET;342143955;False;https://fr-fr.facebook.com/LogemLoiret;;https://twitter.com/logemloiret_?lang=fr;https://www.logemloiret.fr;;FRANCE;;SIREN;ORLEANS CEDEX 1;Etablissement public exerçant une activité industrielle et commerciale
401;"JUMEAUX ET PLUS L ASSOCIATION 92
12 RUE DE LA LIBERATION";92500;30/04/2018 10:36:48;30/04/2018 10:35:49;True;False;JUMEAUX ET PLUS L ASSOCIATION 92;424581064;True;https://www.facebook.com/Jumeaux92;;;http://www.jumeauxetplus92.asso.fr/;JUMEAUX ET PLUS 92;FRANCE;;SIREN;RUEIL MALMAISON;Association
402;"CENTRE DEPARTEMENTAL JEUNES AGRICULTEURS
28 avenue d'Auvergne";23000;22/08/2019 09:17:33;03/04/2019 14:55:46;False;False;CENTRE DEPARTEMENTAL JEUNES AGRICULTEURS;777999251;True;;;;;;FRANCE;;SIREN;GUERET;Syndicat
403;"INEO
ENGIE INEO
1, place Samuel de Champlain
 Faubourg de l'Arche
";92930;;12/02/2018 11:09:09;True;False;INEO;552108797;False;;;;;ENGIE INEO;FRANCE;;SIREN;PARIS LA DEFENSE;Société commerciale
404;"TOTAL SA
LA DEFENSE 6
2 PLACE JEAN MILLIER
COURBEVOIE";92078;27/03/2019 15:57:39;30/10/2017 17:33:53;True;False;TOTAL SA;542051180;True;;;;;;FRANCE;;SIREN;PARIS LA DEFENSE CEDEX;Société commerciale
405;"ASS FRANCAISE PROFESSIONNELS DES TITRE
36 RUE TAITBOUT";75009;13/03/2019 11:19:52;19/01/2018 11:56:40;True;True;ASS FRANCAISE PROFESSIONNELS DES TITRES;400427910;True;;;;http://www.afti.asso.fr;ASSOCIATION FRANCAISE DES PROFESSIONNELS DES TITRES;FRANCE;AFTI;SIREN;PARIS;Association
406;"Fondation iFRAP
32-34 rue des Jeuneurs
";75002;28/03/2019 12:09:38;20/12/2017 16:35:12;False;False;IFRAP;519556013;True;;;;http://www.ifrap.org;FONDATION IFRAP;FRANCE;;SIREN;PARIS;Fondation
407;"FEDERATION NATIONALE HABILLEMENT
9 RUE DES PETITS HOTELS";75010;29/05/2019 09:31:30;21/12/2017 20:16:17;True;True;FEDERATION NATIONALE HABILLEMENT;784178204;True;https://www.facebook.com/Federation.Habillement/;;https://twitter.com/Fed_Habillement;http://www.federation-habillement.fr/;FÉDÉRATION NATIONALE DE L'HABILLEMENT;FRANCE;FNH;SIREN;PARIS;Organisation professionnelle
408;;78153;24/04/2019 12:23:15;19/01/2018 14:59:26;True;False;FEDERATION EXPLOIT AGRICOLES IDF;390482701;True;;;;;FÉDÉRATION DÉPARTEMENTALE DES SYNDICATS D’EXPLOITANTS AGRICOLES D’ILE-DE-FRANCE;FRANCE;FDSEA IDF;SIREN;LE CHESNAY CEDEX;Syndicat
409;"CCI REGION PARIS ILE FRANCE
SERVICES CENTRAUX DG
PARIS 8
27 AVENUE DE FRIEDLAND";75382;29/03/2019 10:16:13;12/12/2017 16:55:58;True;False;CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION PARIS ILE DE FRANCE;130017270;True;https://www.facebook.com/CCI.Paris.IledeFrance;https://www.linkedin.com/company/162934/;https://twitter.com/CCI_Paris_IdF/;http://www.cci-paris-idf.fr/;;FRANCE;CCI PARIS ILE-DE-FRANCE;SIREN;PARIS CEDEX 08;Chambre consulaire
410;"ASSOCIATION CHIMIE DU VEGETAL
14 RUE DE LA REPUBLIQUE";92800;29/03/2019 15:45:34;29/03/2019 15:44:33;False;False;ASSOCIATION CHIMIE DU VEGETAL;508402542;True;;https://www.linkedin.com/showcase/association-chimie-du-v%C3%A9g%C3%A9tal;https://twitter.com/ChimieVegetal;https://www.chimieduvegetal.com/;;FRANCE;;SIREN;PUTEAUX;Organisation professionnelle
411;"ORPEA
12 RUE JEAN JAURES
CS 10032";92813;;31/01/2018 12:26:21;True;False;ORPEA;401251566;False;;;;https://www.orpea-groupe.com/;;FRANCE;;SIREN;PUTEAUX CEDEX;Société commerciale
412;"CONSEIL NATIONAL DES BARREAUX
180, BOULEVARD HAUSSMANN
";75008;28/03/2019 11:43:13;24/10/2017 11:57:12;True;False;CONSEIL NATIONAL DES BARREAUX;391576964;True;;;https://twitter.com/cnbarreaux;https://www.cnb.avocat.fr/;;FRANCE;;SIREN;PARIS;Organisation professionnelle
413;"c/o Communication & Institutions
32 Rue Notre Dame des Victoires";75002;19/03/2019 16:54:01;22/11/2017 16:40:57;False;True;ASSOCIATION FRANCAISE DES CONSEILS EN LOBBYING ET AFFAIRES PUBLIQUES (AFCL);H000000001;True;;;;http://www.afcl.net/;;FRANCE;AFCL;HATVP;PARIS;Association
414;"FDSEA DES SAVOIE
40 RUE DU TERRAILLET";73190;14/08/2019 16:57:04;05/01/2018 10:10:48;True;False;FEDERATION DES SYNDICATS D'EXPLOITANTS AGRICOLES DES SAVOIE;539631127;True;;;;;;FRANCE;FDSEA DES SAVOIE;SIREN;ST BALDOPH;Syndicat
415;"SYNTAGME
22 QUAI GENERAL SARRAIL";69006;08/04/2019 09:29:44;12/12/2017 16:37:04;False;True;SYNTAGME;349033811;True;;;https://twitter.com/syntagme;http://www.syntagme.fr;;FRANCE;;SIREN;LYON;Société commerciale
416;"FEDERATION NATIONALE SOC COOPERATIVE H
14 RUE LORD BYRON";75008;01/04/2019 08:37:14;18/04/2018 14:49:54;True;False;FEDERATION NATIONALE SOC COOPERATIVE HLM;444067037;True;https://www.facebook.com/lescoophlm/?ref=bookmarks;https://www.linkedin.com/company/3511498/admin/updates/;https://twitter.com/LesCoopHlm;http://www.hlm.coop;FEDERATION NATIONALE DES SOCIETES COOPERATIVES D'HLM;FRANCE;LES COOP' HLM;SIREN;PARIS;Organisation professionnelle
