representants_id;denomination_client;identifiant_national_client;type_identifiant_national_client
454;GIE RAMSAY GENERALE DE SANTE;429427008;SIREN
454;GROUPE ROUSSELET;388718496;SIREN
454;HSBC FRANCE;775670284;SIREN
454;NEXANS FRANCE;428593230;SIREN
454;OMNIUM FINANCE;413583022;SIREN
454;PARIS PHARMA SAS;491892170;SIREN
454;HOLDING DES CENTRES POINT VISION;534199385;SIREN
454;YANCO BY S4M;800356354;SIREN
454;SNCF;808332670;SIREN
454;SUEZ;433466570;SIREN
454;TEREGA SAS;790113724;SIREN
454;BANQUE DU GROUPE CASINO;434130423;SIREN
454;BUFFALO GRILL;318906443;SIREN
454;ALLIANZ I.A.R.D.;542110291;SIREN
454;AYMING;414119735;SIREN
457;CIE NAT DES COMMISSAIRES AUX COMPTES;784179798;SIREN
457;SAZKA GROUP;H853123145;HATVP
457;NEUHAUSER FINANCIERE;638502963;SIREN
457;GUNNEBO FRANCE;549850253;SIREN
457;ESSILOR INTERNATIONAL;712049618;SIREN
457;NORD STREAM 2 AG;H934973703;HATVP
457;BILL AND MELINDA GATES FOUNDATION;H639646056;HATVP
457;FNHPA FEDER NATION HOTEL PLEIN;313383523;SIREN
457;Fortune Legend Limited;H336514424;HATVP
459;SUEZ RV FRANCE;775690035;SIREN
459;SUEZ EAU FRANCE;410034607;SIREN
466;LE MOUVEMENT ASSOCIATIF;430349100;SIREN
469;ADELPHE;390913010;SIREN
471;FINANCIERE RIVE GAUCHE;382561249;SIREN
474;SYNDICAT DES PHARMACIENS;315965194;SIREN
474;SYNDICAT DES PHARMACIENS DU DEPARTEMENT DE L EURE;792584245;SIREN
474;CHAMBRE SYNDICALE PHARMACIENS GIRONDE;781846225;SIREN
474;SYNDICAT DES PHARMACIENS;783710320;SIREN
474;SYNDICAT DES PHARMACIENS;779868355;SIREN
474;SYNDIC DES PHARMACIENS DE LA MANCHE;391347077;SIREN
474;SYNDIC PHARMACIENS DE MAYENNE;329106629;SIREN
474;SYND PHARMACIENS D OFFICINE;777748708;SIREN
474;SYNDICAT DES PHARMACIENS;783168818;SIREN
474;SYNDICAT DES PHARMACIENS DU HAUT-RHIN;778953604;SIREN
474;SYNDICAT PHARMACIENS DE VENDEE;320840895;SIREN
474;SYND DES PHARMACIENS DE LA HTE VIENNE;778072678;SIREN
474;SYND PHARMACIENS GARD;775914971;SIREN
474;SYNDICAT DES PHARMACIENS;780532313;SIREN
474;SYNDICAT DES PHARMACIENS DE LA MOSELLE;780003869;SIREN
474;SYND PHARMACIENS MORBIHAN;317165033;SIREN
474;CHAMBRE SYNDIC PHARMACIENS INDRE LOIRE;309879203;SIREN
474;SYNDICAT FEDERE DES PHARMACIENS DE LA DROME;793560723;SIREN
474;SYND DES PHARMACIENS DE L AUDE;775783574;SIREN
474;CHAMBRE SYND PHARMACIENS CALV;780715876;SIREN
474;SYNDICAT DES PHARMACIENS;334794724;SIREN
474;SYNDICAT PHARMACIENS VAUCLUSE;783204225;SIREN
474;SYNDICAT GENERAL PHARMACIENS BDR;782885578;SIREN
474;CHAMBRE SYNDIC PHARMACIENS M ET M;338320609;SIREN
474;SYNDICAT DES PHARMACIENS DU CHER;314439530;SIREN
474;SYNDICAT PHARMACIENS DU LOIRET;320575970;SIREN
474;SYNDICAT DES PHARMACIENS DU DOUBS;520547787;SIREN
474;SYNDICAT DES PHARMACIENS;776949406;SIREN
474;SYNDICAT DES PHARMACIENS;711780049;SIREN
474;SYNDICAT DES PHARMACIENS;781121488;SIREN
474;SYNDICAT PHARMACIENS DE L AIN;779388016;SIREN
474;SYNDICAT PHARMACIENS HAUTE SAVOIE;776531485;SIREN
474;CHAMBRE SYNDICALE DES PHARMACIENS;777510314;SIREN
474;ASS CHAMBRE SYNDICALE PHARMACIENS DES AM;782619803;SIREN
474;SYNDICAT FEDERE DES PHARMACIENS DE L'ISERE;794139022;SIREN
474;SYNDICAT DES PHARMACIENS DE LA VIENNE;350929188;SIREN
474;SYNDICAT DES PHARMACIENS DE GUADELOUPE;314440231;SIREN
474;CERCLE PHARMACEUTIQUE MARNE;330109653;SIREN
474;SYNDICAT DES PHARMACIENS DE L'HERAULT;321102204;SIREN
474;SYND DES PHARMACIENS BAS RHIN;778867614;SIREN
474;SYNDICAT DES PHARMACIENS;428565535;SIREN
479;FEDERATION NATIONALE TRANSPORT VOYAGEURS;393264379;SIREN
479;FEDERATION DES ENTREPRISES DE LA SECURITE FIDUCIAIRE( FEDESFI);529404253;SIREN
480;COMITE NAT PECHE PROFESS EAU DOUCE;505238758;SIREN
480;SOC COOP DES PECHEURS DE SETE MOLE;382087963;SIREN
480;SYNDICAT DES ARMEMENTS REUNIONNAIS DE PALANGRIERS - CONGELATEURS;H379385356;HATVP
480;SAPMER;350434494;SIREN
481;ASSOC REGIONALE DES CEMEA IDF;394087894;SIREN
481;CENTRE ENTRAIN METHODES EDUC ACTIV;409719721;SIREN
481;ASS REGIO MAR CTRE ENTR METH EDUC ACTIV;335148797;SIREN
481;CENT D'ENTRAIN METHOD D'EDUCA ACTIVE;315635128;SIREN
481;CTRE ENTRAIN METHOD EDUCAT ACTIVE GUYANE;383191194;SIREN
481;ASOCIATION TERRITORIALE DES CEMEA DE MAYOTTE;403896020;SIREN
481;ASS DES CEMEA DE GUADELOUPE;518126909;SIREN
481;ASS REGIONALE DES CEMEA DU CENTRE;335202123;SIREN
481;ASSOCIATION CEMEA RHONE ALPES;404169997;SIREN
481;ASSO REGION DES CEMEA DES PAYS DE LOIRE;337486096;SIREN
481;CENTRES D ENTRAINEMENT AUX METHODES D EDUCATION ACTIVE PROVENCE ALPES COTE D AZUR;335034948;SIREN
481;ASSOC REGION DE PICARDIE DES CEMEA;340654698;SIREN
481;ASSOC REGIONALE FRANCHE COMTE C.E.M.E.A.;433542388;SIREN
481;CENTRE ENTRAIDE METHODES EDUC ACTIVE;482769007;SIREN
481;ASSOCIATION REGIONALE DES CEMEA DE NORMANDIE;335036281;SIREN
481;ASS REGIONALE CEMEA;334861812;SIREN
481;ASS REG NORD PDC DES CEMEA;334885357;SIREN
481;ASSOCIATION CEMEA DU LIMOUSIN;334982899;SIREN
481;CTRE ENTRAINEM METHODE EDUCATION ACTIVE;775664634;SIREN
481;ASS LORAINE DES CEMEA;334667342;SIREN
481;ASS REG CTRE ENTRAIN METHOD EDUCAT ACTIV;335042271;SIREN
481;C.E.M.E.A.ASSOC REGIONALE;334979309;SIREN
481;ASS REGION ALS CTRE ENTRAIN METH EDUCAT;338098981;SIREN
482;CAPEB NOUVELLE AQUITAINE;824798714;SIREN
482;CONFEDERATION NATIONALE DE L'ARTISANAT METIERS DE SERVICES ET DE FABRICATION;821519964;SIREN
483;ATLAND;445330996;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DOLE JURA;519108526;SIREN
493;SYNDICAT MIXTE DE L AEROPORT PAU PYRENEES;200007185;SIREN
493;SYNDICAT MIXTE AIR DORDOGNE;252403829;SIREN
493;EDEIS AEROPORT NIMES;790215800;SIREN
493;SYNDICAT MIXTE AEROPORT DEAUVILLE NORMANDIE;200004372;SIREN
493;SYNDICAT MIXTE DE L'AEROPORT DE PERPIGNAN-RIVESALTES;200006005;SIREN
493;EDEIS AEROPORT REIMS;790208615;SIREN
493;ANGERS LOIRE DEVELOPPEMENT;433986551;SIREN
493;SYNDICAT MIXTE DE LA ZONE AEROPORTUAIRE DE TARBES LOURDES PYRENEES;256502428;SIREN
493;SYND MIXTE AEROPORT DE BEAUVAIS-TILLE;200005445;SIREN
493;DEPARTEMENT DE LA MARNE;225100015;SIREN
493;AEROPORTS DE PARIS;552016628;SIREN
493;TRANSDEV AEROPORT CARCASSONNE;517484184;SIREN
493;AEROPORT TOULOUSE-BLAGNAC;493292403;SIREN
493;SYND MIXTE AEROPORT DE LAVAL ET MAYENNE;255301210;SIREN
493;"SYNDICAT MIXTE ""AEROPORT DU VALENCIENNOIS - CHARLES NUNGESSER""";255902603;SIREN
493;SYNDICAT MIXTE POUR L'AMENAGEMENT ET L'EXPLOITATION DE L'AERODROME DE BIARRITZ-BAYONNE-ANGLET;256401639;SIREN
493;SYNDICAT MIXTE DE PIERREFONDS;259741007;SIREN
493;MEDIALIGHT;385010228;SIREN
493;SOCIETE DE GESTION DE L'AEROPORT D'ANGERS MARCE;419836432;SIREN
493;AIR 12;444550867;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DE GRENOBLE;450397047;SIREN
493;STE EXPLOIT AEROPORT CHAMBERY AIX;453630642;SIREN
493;AEROPORT DE BORDEAUX MERIGNAC;487607202;SIREN
493;SOCIETE DE L'AEROPORT DE COLMAR SAS;493216071;SIREN
493;AEROPORTS DE LYON;493425136;SIREN
493;AEROPORT CHATEAUROUX CENTRE;494059314;SIREN
493;SOCIETE D'EXPLOITATION DE CHALON-CHAMPFORGEUIL AEROPORT;507672210;SIREN
493;SOCIETE DE GESTION DE L'AEROPORT DE LA REGION DE LILLE;509609756;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DE TARBES LOURDES PYRENEES;509638433;SIREN
493;REGIE PERSONNALISEE POUR L EXPLOITATION DE L AEROPORT DE BRIVE SOUILLAC;514279843;SIREN
493;SOCIETE D'EXPLOITATION DE CHERBOURG-MAUPERTUS AEROPORT;514683838;SIREN
493;TRANSDEV AEROPORT PERPIGNAN;517484598;SIREN
493;SOCIETE D EXPLOITATION DES AEROPORTS DE RENNES ET DINARD (SEARD);519041354;SIREN
493;SOCIETE D'EXPLOITATION DE TOURS AEROPORT;523606887;SIREN
493;SOCIETE CONCESSIONNAIRE AEROPORTS DU GRAND OUEST;528963952;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DE MAYOTTE;529025405;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DU PAYS D'ANCENIS;531084283;SIREN
493;SOCIETE D'EXPLOITATION DE SAINT-MARTIN AEROPORT;531169555;SIREN
493;ETABLISSEMENT PUBLIC AEROPORT METZ NANCY LORRAINE;537445363;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DE TOULON-HYERES;537935058;SIREN
493;GRAND NANCY AEROPOLE;538656943;SIREN
493;AEROPORT DU GOLFE DE SAINT TROPEZ;597180470;SIREN
493;SOCIETE D'ECONOMIE MIXTE DE L'AEROPORT DU TOUQUET-COTE D'OPALE- S.E.M.A.T.;616120168;SIREN
493;AEROPORT BALE MULHOUSE;778971424;SIREN
493;SOCIETE AEROPORTUAIRE GUADELOUPE POLE CARAIBES SA;789918604;SIREN
493;AEROPORT MARSEILLE PROVENCE;790043954;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT DE TROYES BARBEREY;790217863;SIREN
493;SOCIETE ANNECY MONT BLANC AEROPORT EN ABREGE SAMBA;790453013;SIREN
493;REGIE DE L'AEROPORT ALBERT PICARDIE;801934753;SIREN
493;EDEIS AEROPORT DE DIJON;815203922;SIREN
493;ETABLISSEMENT PUBLIC DE GESTION DE L'AEROPORT DE VATRY;820964260;SIREN
493;AEROPORT DE CORNOUAILLE;822848156;SIREN
493;SOCIETE D'EXPLOITATION AEROPORTUAIRE AIR'PY;822864500;SIREN
493;SOCIETE D'EXPLOITATION DE BOURGES AEROPORT SEBA;824627590;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE SEINE-MER NORMANDIE;130021751;SIREN
493;SOCIETE D'EXPLOITATION DE L'AEROPORT D'EPINAL-MIRECOURT;519450100;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE DE BASTIA HAUTE CORSE;182020040;SIREN
493;CHAMBRE COMMERCE ET INDUSTRIE MARTINIQUE;189720022;SIREN
493;AEROPORT DE STRASBOURG-ENTZHEIM;528862956;SIREN
493;CHAMBRE COMMERCE ET INDUSTRIE VAUCLUSE;188400014;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE LE MANS SARTHE;187200928;SIREN
493;DEPARTEMENT DE LA CHARENTE-MARITIME;221700016;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE SEINE ESTUAIRE;130021694;SIREN
493;SOCIETE AEROPORTUAIRE DE GESTION ET D EXPLOITATION DE BEAUVAIS;504213695;SIREN
493;CHAMBRE COMMERCE INDUSTRIE DE L'YONNE;188909113;SIREN
493;NFRANCE CONSEIL;425052941;SIREN
493;CHAMBRE DE COMMERCE ET D INDUSTRIE DU TARN;130012784;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE DE L'ALLIER;130022866;SIREN
493;CHAMBRE DE COMMERCE INDUSTRIE DORDOGNE;182400143;SIREN
493;CHAMBRE COMMERCE ET INDUSTRIE MORBIHAN;185600053;SIREN
493;ROANNAIS AGGLOMERATION;200035731;SIREN
493;CA MAUBEUGE VAL DE SAMBRE;200043396;SIREN
493;SYNDICAT MIXTE OUVERT POUR L'AMENAGEMENT ET L'EXPLOITATION DE L'AEROPORT DU GRAND NEVERS ET DE LA NIEVRE;200063923;SIREN
493;SYNDICAT MIXTE POUR L'AMENAGEMENT ET L'EXPLOITATION DE L'AERODROME DE SAINT-GIRONS - ANTICHAN;200068898;SIREN
493;CA AGGLOMERATION DU CHOLETAIS;200071678;SIREN
493;COMMUNE DE PUJAUT;213002090;SIREN
493;COMMUNE DE SAUMUR;214903288;SIREN
493;COMMUNE DE ARGENTAN;216100065;SIREN
493;COMMUNE DE MACON;217102706;SIREN
493;COMMUNE DE MEGEVE;217401736;SIREN
493;COMMUNE D ALBI;218100048;SIREN
493;DEPARTEMENT DES HAUTES ALPES;220500011;SIREN
493;DEPARTEMENT DU LOIR ET CHER;224100016;SIREN
493;REGION PROVENCE-ALPES-COTE D'AZUR;231300021;SIREN
493;COMMUNAUTE D AGGLOMERATION DU BASSIN D AURILLAC;241500230;SIREN
493;COMMUNAUTE DE COMMUNES DE BELLE-ILE-EN-MER;245600465;SIREN
493;COMMUNAUTE D'AGGLOMERATION DU CALAISIS;246201149;SIREN
493;COMMUNAUTE AGGLO AMIENS METROPOLE;248000531;SIREN
493;SYNDICAT MIXTE CREATION-EXPLOITATION AERODROME PAMIERS-LES PUJOLS;250900149;SIREN
493;SYNDICAT MIXTE DE GESTION DE L AEROPORT DE ROUEN VALLEE DE SEINE;257604819;SIREN
493;AEROPORT INTERNATIONAL DU CASTELLET;479467193;SIREN
493;AEROPORTS DE LA COTE D'AZUR;493479489;SIREN
493;AEROPORT DE MONTPELLIER MEDITERRANEE;508364155;SIREN
493;AEROPORT CAEN-NORMANDIE;538165358;SIREN
493;SOCIETE D'EXPLOITATION DE TOULOUSE FRANCAZAL AEROPORT.;797678604;SIREN
493;AEROPORTS DE BRETAGNE OUEST;815165030;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE METROPOLITAINE BRETAGNE OUEST;130022932;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE;181700022;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE AJACCIO SARTENE;182010033;SIREN
493;CHAMBRE DE COMMERCE ET DE L'INDUSTRIE;188500490;SIREN
493;SYNDICAT MIXTE AEROPORT CLERMONT FERRAND AUVERGNE;200005312;SIREN
493;SYNDICAT MIXTE DES AEROPORTS DE CHARENTE;200006674;SIREN
493;SYNDICAT MIXTE DU POLE D'ACTIVITES DE VILLAROCHE;200006724;SIREN
493;SAINT YAN AIR'E BUSINESS;200007367;SIREN
493;POLE AEROPORTUAIRE BEZIERS-CAP D AGDE EN LANGUEDOC;200019503;SIREN
493;SYNDICAT DEPARTEMENTAL EQUIPEMENT ARDECH;250700374;SIREN
493;SYNDICAT MIXTE AEROPORT ST BRIEUC ARMOR;252202205;SIREN
493;SYND MIXTE AEROPORT LANNION COTES GRANIT;252203674;SIREN
493;SYND MIXTE AERODROME BESANCON LA VEZE;252500772;SIREN
493;SYND MIXTE AERODROME DU PAYS MONTBELIARD;252500822;SIREN
493;SYNDICAT MIXTE POUR L'EXPLOITATION LA GESTION ET L'ENTRETIEN DE L'AERODROME VALENCE-CHABEUIL;252601992;SIREN
493;SYNDICAT MIXTE DE GESTION DE L'AERODROME DU PUY EN VELAY;254303050;SIREN
493;SI AEROPORT LA BAULE ESCOUBLAC PORNICHET;254400856;SIREN
493;SYND MIXTE AMENAG DESSERTE AERIENNE...;254502198;SIREN
493;SYND MIXTE POUR L AERODROME DEP;254701303;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE LYON METROPOLE-SAINT-ETIENNE ROANNE;130021702;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE TERRITORIALE OUEST NORMANDIE;130021728;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION HAUTS-DE-FRANCE;130022718;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE MARSEILLE-PROVENCE;181300021;SIREN
493;CHAMBRE DE COMMERCE ET D'INDUSTRIE;188600035;SIREN
493;CH.COMMERCE INDUSTRIE LIMOGES HTE VIENNE;188708010;SIREN
493;CHAMBRE COMMERCE ET INDUSTRIE LA GUYANE;189733025;SIREN
497;FEDERATION DES INDUSTRIES AVICOLES;400695680;SIREN
497;COMITE NATIONAL DES ABATTOIRS ET DECOUPE;777327289;SIREN
497;SYNDICAT NATIONAL DES ACCOUVEURS;390571107;SIREN
497;ASS CONFEDERATION FRANCAISE AVICULTURE;439775461;SIREN
497;SYND NAL INDUSTRIE NUTRITION ANIMALE;784312589;SIREN
497;COOP DE FRANCE;784179665;SIREN
497;ASSOCIATION DES ORGANISATIONS DE PRODUCTION DE VOLAILLES (AOPV);W751226599;RNA
499;ASSOCIATION FORCOMED;399269786;SIREN
499;LABELIX REFERENTIEL QUALITE EN IMAGERIE MEDICALE;530484955;SIREN
499;FORCO FMC;804618627;SIREN
500;SAINT-GOBAIN ISOVER;312379076;SIREN
500;ROCKWOOL FRANCE SAS;305394397;SIREN
500;KNAUF INSULATION;341033728;SIREN
500;URSA FRANCE;351970595;SIREN
500;SAINT-GOBAIN ECOPHON;348583352;SIREN
500;SAINT GOBAIN EUROCOUSTIC;307390104;SIREN
500;FLUMISOL;304365935;SIREN
504;ODPM;524117355;SIREN
504;LILLY FRANCE;609849153;SIREN
504;NAP INVESTISSEMENT;512844051;SIREN
504;GIE ALLIANCE DU COMMERCE;811252089;SIREN
504;UNISEL;803075696;SIREN
504;ALTEO GARDANNE;410127948;SIREN
504;PAYPAL FRANCE SAS;451782262;SIREN
507;ABBOTT FRANCE;602950206;SIREN
507;BECTON DICKINSON FRANCE;056501711;SIREN
507;TERUMO BCT EUROPE N.V.;498975598;SIREN
507;MSD ANIMAL HEALTH INNOVATION;418026670;SIREN
507;FONDATION ARCAD;493768030;SIREN
507;INTERVET;331377960;SIREN
507;EDWARDS LIFESCIENCES SAS;429487507;SIREN
507;LSF ENERGIE;838170421;SIREN
508;MGEN FILIA;440363588;SIREN
508;MUTUELLE NATIONALE TERRITORIALE MNT;775678584;SIREN
508;CDC MUTUELLE;784301434;SIREN
508;MUTUELLE NATIONALE PERSONNELS AIR FRANCE;379718653;SIREN
508;MUTUELLE DU PERSONNEL IBM;391346236;SIREN
508;MUTUELLE DE L'INDUSTRIE DU PETROLE;775671902;SIREN
508;MUTUELLE GENERALE DE LA POLICE;775671894;SIREN
508;MUTUALITE DE LA REUNION;321073470;SIREN
508;MUTUELLE GENERALE SOLIDARITE DE LA REUNION;388213423;SIREN
508;MUTUELLE GENERALE EDUCATION NATIONALE;775685399;SIREN
508;MUTUELLE CENTRALE FINANCES;302976568;SIREN
508;MUTACITE;444042303;SIREN
508;MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE;499982098;SIREN
508;MACIF-MUTUALITE;779558501;SIREN
508;APIVIA MUTUELLE;775709710;SIREN
508;MUTUELLE BLEUE;775671993;SIREN
508;MUTUELLE NAT HOSPIT PROF SANTE SOCIAL;775606361;SIREN
508;LA MUTUELLE GENERALE;775685340;SIREN
508;UNION DE REPRESENTATION DES MEMBRES ASSOCIES;487808305;SIREN
508;MUTUELLE HUMANIS NATIONALE;339358681;SIREN
508;GRAND EST MUTUELLE DITE RADIANCE GROUPE HUMANIS GRAND EST;483747333;SIREN
508;MUTUELLE UNEO;503380081;SIREN
508;MALAKOFF MEDERIC MUTUELLE;784718256;SIREN
508;MUTUELLE INTERIALE;775685365;SIREN
508;LA MUTUELLE INTERIALE ENTREPRISES ET EXPATRIES;784647323;SIREN
508;GROUPE AESIO;821965241;SIREN
508;AVENIR MUTUELLE;302976592;SIREN
508;ADREA MUTUELLE;311799878;SIREN
508;EOVI MCD MUTUELLE;317442176;SIREN
508;MUTUELLE DES ELUS LOCAUX;388887259;SIREN
508;VITTAVI;775584980;SIREN
508;MUTUELLE APREVA;775627391;SIREN
508;FEDERATION DES MUTUELLES DE FRANCE;784411068;SIREN
508;LA MUTUELLE DES ETUDIANTS;431791672;SIREN
508;MUTUELLE DU MINISTERE DE LA JUSTICE;775657521;SIREN
508;TERRITORIA MUTUELLE;483041307;SIREN
508;MUTUELLE NATIONALE DES SAPEURS POMPIERS DE FRANCE;776949760;SIREN
508;HARMONIE MUTUELLES;479834012;SIREN
508;MUTUELLE DU GROUPE BNP PARIBAS;784410847;SIREN
508;HARMONIE FONCTION PUBLIQUE;790314017;SIREN
508;CCMO MUTUELLE;780508073;SIREN
508;MUTUELLE GENERALE DES AFFAIRES SOCIALES;784301475;SIREN
508;FEDERAT MUTUALISTE INTERDEP REG PARISIEN;775662869;SIREN
508;MUTUELLE DE PONTOISE;333212561;SIREN
508;MUTUELLE KLESIA SAINT GERMAIN;344033360;SIREN
508;MUTUELLE CYBELE SOLIDARITE;443885355;SIREN
508;MUTUELLE DE NATIXIS;784312860;SIREN
508;MUTUELLE DES CLERCS ET EMPLOYES NOTAIRE;784338618;SIREN
508;SOC MUT AUTEURS COMPOS EDITEURS MUSIQUE;784410771;SIREN
508;MUTUELLE DU PERSONNEL GPE SOC GEN;784410805;SIREN
508;CAISSE NATIONALE MUTUALISTE PREVOYANCE SANTE;784492100;SIREN
508;MUTUELLE CIVILE DE LA DEFENSE;784621476;SIREN
508;MUTUELLE VALEO;784718397;SIREN
508;MUTUELLE GENERALE SANTE;785476003;SIREN
508;OCIANE;434243085;SIREN
508;UNION NATIONALE MUTUELLES D' ENTREPRISES;414111930;SIREN
508;LA FRATERNELLE MUTUELLE INTERENTREPRISES;302999115;SIREN
508;MUTUELLE NATIONALE PERSO ETS MICHELIN;382046464;SIREN
508;MUTUELLE D'OUEST FRANCE;390730893;SIREN
508;MUTUELLE ENTREPRISES SCHNEIDER ELECTRIC;390820058;SIREN
508;MUTUELLE METIERS ELECTRONIQUE INFORMATI;391399052;SIREN
508;MUTUELLE LA FRANCE MARITIME;413423005;SIREN
508;MUT EST;442907127;SIREN
508;SOC MUTUALISTE CHIRURGIEN COMPLEMENT BDF;775657125;SIREN
508;BPCE MUTUELLE;776466963;SIREN
508;MUTAERO;776950610;SIREN
508;MUT ACCIDENTS CONFED GEN OEUVRES LAIQUES;331903757;SIREN
508;MATMUT MUTUALITE;775701485;SIREN
508;GROUPE FRANCE MUTUELLE;784492084;SIREN
508;MUTUELLE MIEUX ETRE;775659907;SIREN
508;MUTUELLE DU GROUPE RATP;775671969;SIREN
508;SOLID MUTUA ASS TRAVA INDEP SALAR FRANCE;781166293;SIREN
508;LA MUTUELLE VERTE;309104099;SIREN
508;MUTUELLE 403;781166210;SIREN
508;M.B.A MUTUELLE;777749409;SIREN
508;REUNICA MUTUELLE;432836849;SIREN
508;MUTUELLES DU SOLEIL LIVRE II;782395511;SIREN
508;SOCIETE MUTUALISTE LA CHOLETAISE;315519231;SIREN
508;CENTRE MUTUALISTE INTERPROFESSIONNEL;339420226;SIREN
508;MUTUELLE COMPLEMENTAIRE D'ALSACE;778900027;SIREN
508;LES MUTUELLES ENSEMBLE;443756770;SIREN
508;AVENIR SANTE MUTUELLE;775671951;SIREN
508;MUTUELLE DE PREVOYANCE ET DE SANTE;432683787;SIREN
508;AMELLIS MUTUELLES;775597768;SIREN
508;CAISSE PREVOYANCE MULHOUSIENNE;775642598;SIREN
508;MUTUELLE DE L'OISE AGENTS TERRITORIAUX;780508081;SIREN
508;MUTUELLE GENERALE INTERPROFESSIONNELLE;437994205;SIREN
508;MUTUELLE VIASANTE;777927120;SIREN
508;MUTUELLE LA MARSILLARGUOISE;350177226;SIREN
508;MUTUELLE LOU CLAPAS L'AVEYRONNAISE;443911342;SIREN
508;MUTUELLE GANGEOISE;776001158;SIREN
508;MUTUELLE LA FRATERNELLE;776011330;SIREN
508;MUTUELLE INTERPROFESSIONNELLE;776042327;SIREN
508;MUTUELLE DU PAYS HAUT;783303209;SIREN
508;MUTUELLE LE LIBRE CHOIX;783747793;SIREN
508;MUT UNION NATIONALE DES COMBATTANTS;784360661;SIREN
508;MUTUELLE INTERGROUP D'ENTRAIDE;784275885;SIREN
508;MUTUELLE MMH;784608754;SIREN
508;MUTUELLE UNION DU COMMERCE ET DES SCOP;788108546;SIREN
523;FACEBOOK FRANCE;530085802;SIREN
523;ASS INTERNET ADVERTISING BUREAU;433370152;SIREN
523;OATH HOLDINGS (FRANCE) SAS;452798275;SIREN
524;DECATHLON;306138900;SIREN
525;ADS FOOD;751190315;SIREN
525;BEAUN'EPICES;502166580;SIREN
525;COLIN INGREDIENTS;698502275;SIREN
525;DAT-SCHAUB FRANCE;413724923;SIREN
525;ECOPOL;420123002;SIREN
525;FRANCE CULINAIRE DEVELOPPEMENT;317598993;SIREN
525;FUCHS INDUSTRIE;347770919;SIREN
525;GRIFFITH FOODS;403307838;SIREN
525;KERRY SAVOURY INGREDIENTS FRANCE;304263940;SIREN
525;LA BOVIDA SA;542079355;SIREN
525;MCCORMICK FRANCE;622980027;SIREN
525;NACTIS;809520836;SIREN
525;RAPS FRANCE;313721185;SIREN
525;RENE LAURENT;385012513;SIREN
525;SOC REUNION PROTEINES SERVICES;410477921;SIREN
525;SOLINA STRASBOURG;950623710;SIREN
525;SOCIETE PROVENCALE DES EPICES;732621933;SIREN
525;V. MANE FILS;415550284;SIREN
525;VAN HEES;306522178;SIREN
525;SA WEISHARDT HOLDING;352411680;SIREN
533;BNP PARIBAS CARDIF;382983922;SIREN
533;BNP PARIBAS SECURITIES SERVICES;552108011;SIREN
533;ARVAL SERVICE LEASE;352256424;SIREN
533;BNP PARIBAS ASSET MANAGEMENT;319378832;SIREN
533;BNP PARIBAS PERSONAL FINANCE;542097902;SIREN
537;HARMONIE MUTUELLE;538518473;SIREN
537;M.B.A MUTUELLE;777749409;SIREN
537;FEDERAT MUTUALISTE INTERDEP REG PARISIEN;775662869;SIREN
537;MUTUELLE CIVILE DE LA DEFENSE;784621476;SIREN
537;MUTUELLE CENTRALE FINANCES;302976568;SIREN
537;MUTUELLE DES AFFAIRES ETRANGERES;775666332;SIREN
537;CDC MUTUELLE;784301434;SIREN
537;CAISSE MUT PREV PERS COL TER HTE SAVOIE;776525610;SIREN
537;MUTAME TERRITOIRE DE BELFORT;344710991;SIREN
537;MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE;499982098;SIREN
537;MGEN FILIA;440363588;SIREN
537;MUTACITE;444042303;SIREN
537;HARMONIE FONCTION PUBLIQUE;790314017;SIREN
537;MUTUELLE DU GROUPE BNP PARIBAS;784410847;SIREN
537;MTUELLE ENSEIGEMENT CATHO COTES D'ARMOR;442671830;SIREN
537;MUTUELLE DU CHU HOPITAUX DU PUY DE DOME;347391948;SIREN
537;MUTUELLE GENERALE EDUCATION NATIONALE;775685399;SIREN
537;MUT AGENTS TERRITO MEMBRES EXTER NORMAND;780915898;SIREN
