action_representation_interet_id;activite_id;observation
2261;2261;Accélérer l'élaboration des référentiels prévus dans la loi n° 2016-41 du 26 janvier 2016 de modernisation de notre système de santé et leur intégration dans les logiciels d'aide à la prescription
2262;2262;
2263;2263;Rationalisation et clarification du décret n° 2017-550 du 14 avril 2017 relatif à l'apposition d'un pictogramme sur le conditionnement extérieur de certains médicaments ou produits
2264;2264;Analyse d'impacts
2265;2265;Communication d'éléments sur l'analyse d'impact des prescriptions efficientes en PHEV, instauration d'objectifs de prescription
2266;2266;Prendre en compte le fait que la promotion sur les biosimilaires permet au système de santé de réaliser des économies.
2267;2267;Revenir à un champ en ligne avec la législation européenne
2268;2268;
2269;2269;
2270;2270;
2271;2271;
2272;2272;
2273;2273;
2274;2274;
2275;2275;
2276;2276;
2277;2277;
2278;2278;
2279;2279;
2280;2280;
2281;2281;
2282;2282;
2283;2283;
2284;2284;
2285;2285;
2286;2286;
2287;2287;
2288;2288;
2289;2289;
2290;2290;
2291;2291;
2292;2292;
2293;2293;
2294;2294;
2295;2295;
2296;2296;
2297;2297;Communication avec le Maire de Feyzin
2298;2298;Communication avec le Directeur Général DGPR
2299;2299;Communication avec le Directeur Général Adjoint de la DIRECCTE-Auvergne Rhône Alpes 
2300;2300;Communication avec le Président de la métropole de Lyon et le Directeur général adjoint en charge des services économiques
2301;2301;Communication avec le Maire de Saint-Fons
2302;2302; Communication avec le Directeur Général Adjoint de la Métropole de Lyon en charge des services économiques
2303;2303;Communication avec le Directeur général de l'ADERLY
2304;2304;Communication avec le Directeur des services économiques de la Région Auvergne Rhône Alpes
2305;2305;Communication avec le Directeur général adjoint de la Métropole de Lyon-Affaires économiques
2306;2306;
2307;2307;
2308;2308;
2309;2309;
2310;2310;
2311;2311;
2312;2312;
2313;2313;
2314;2314;
2315;2315;
2316;2316;
2317;2317;
2318;2318;
2319;2319;
2320;2320;
2321;2321;
2322;2322;
2323;2323;
2324;2324;
2325;2325;
2326;2326;
2327;2327;
2328;2328;
2329;2329;Mails et argumentaires envoyés au conseiller industries culturelles du MCC. Rencontre avec le médiateur de la chronologie des médias pour défendre l'avancée de la fenêtre dvd.
2330;2330;Rencontre avec le secrétaire d'Etat au numérique et la Présidente de la CNIL sur le sujet de la conservation des données bancaires (distorsion de concurrence avec les acteurs n'ayant pas leur siège en France)
2331;2331;Rencontre avec la conseillère spectacle vivant au MCC
2332;2332;Audition à l'Assemblée Nationale du groupe Fnac Darty sur l'évaluation que nous faisons de la loi Vente à distance des livres de 2014
2333;2333;Rencontre le cabinet de la ministre de la culture et le chef de file sur le passe culture pour être inclus dans le dispositif et travailler avec eux à sa mise en oeuvre.
2334;2334;"Rencontre avec le conseiller commerce du PM pour aborder les sujets soldes, ouvertures dominicales ; participation à une table ronde au Sénat sur la revitalisation des centres-villes."
2335;2335;"Fin 2017, nous avons rencontré plusieurs conseillers ministériels (conseiller livre et chef de cabinet à la culture; conseiller culture et chef de cabinet à l'éducation; conseillère culture du PM et conseillère culture PR), surtout dans le but de présenter nos activités, mais aussi dans le cadre de l'organisation d'évènements (Prix Goncourt des Lycéens notamment). Il n'y a pas eu véritablement lors de ces entretiens de demande pour modifier la législation ou la réglementation mais nous avons évoqué les difficultés auxquelles nous faisions face."
2336;2336;"Rencontre avec le conseiller spécial du ministre de l'économie et des finances ; échanges de mail avec la conseillère fiscalité du ministre de l'économie, notamment sur la surtaxe d'impôt sur les sociétés prévue par le PLF 2018, échanges d'emails avec la collaboratrice du rapporteur général du budget à l'Assemblée Nationale sur ce même sujet."
2337;2337;RDV le 22 juillet avec le cabinet du Secrétaire d'État au numérique, Cédric O, afin de présenter le Projet Cassandre, ses objectifs et ses besoins, d'établir un contact régulier et se faire connaître comme force de propositions et d'expertises dans son domaine.
2338;2338;
2339;2339;
2340;2340;
2341;2341;
2342;2342;
2343;2343;
2344;2344;
2345;2345;
2346;2346;
2347;2347;
2348;2348;
2349;2349;
2350;2350;
2351;2351;
2352;2352;
2353;2353;
2354;2354;
2355;2355;
2356;2356;
2357;2357;
2358;2358;
2359;2359;
2360;2360;
2361;2361;
2362;2362;
2363;2363;
2364;2364;
2365;2365;
2366;2366;
2367;2367;
2368;2368;
2369;2369;
2370;2370;
2371;2371;
2372;2372;
2373;2373;
2374;2374;
2375;2375;
2376;2376;
2377;2377;
2378;2378;
2379;2379;
2380;2380;
2381;2381;
2382;2382;
2383;2383;
2384;2384;
2385;2385;
2386;2386;
2387;2387;
2388;2388;
2389;2389;
2390;2390;
2391;2391;
2392;2392;
2393;2393;
2394;2394;
2395;2395;
2396;2396;
2397;2397;
2398;2398;
2399;2399;Domaine d'intervention par défaut
2400;2400;
2401;2401;Travail collectif avec les différentes interprofessions représentant l'alcool - Brasseurs de France, Avec Modération!, Fédération Française des Spiritueux, Vin & Société - afin de préparer et de présenter proactivement un plan de prévention au risque alcool
2402;2402;Pas d'objectif précis, pas de décision publique à proprement parler en découle
2403;2403;
2404;2404;Pas de décision attendue à proprement parler mais contacts pris en faveur des cafés dans les territoires, bien souvent, le dernier commerce de proximité 
2405;2405;
2406;2406;
2407;2407;
2408;2408;Faire évoluer la législation au profit des entreprises et salariés de la coiffure
2409;2409;Courrier de l'UNOCAM à l'UNCAM de transmission d'une note juridique à l'appui de notre demande d'un partage des codes détaillés en optique, dentaire et audiologie en date du 4 février 2018
2410;2410;Courrier de l'UNOCAM et des Fédérations à la Ministre des Solidarités et de la Santé de transmission de l'Engagement de la profession relatif à la lisibilité des garanties de complémentaire santé, avant sa signature officielle le 14 février 2019
2411;2411;Courrier UNOCAM - DSS sur les difficultés de mise en oeuvre du renouvellement périodique en audiologie en date du 4 février 2018
2412;2412;
2413;2413;
2414;2414;
2415;2415;
2416;2416;
2417;2417;
2418;2418;
2419;2419;
2420;2420;
2421;2421;
2422;2422;
2423;2423;
2424;2424;26 janvier 2018 - DSS
2425;2425;19 janvier 2018 - Ministre des Solidarités et de la Santé
2426;2426;24 janvier 2018 - DSS
2427;2427;22 janvier 2018 - INDS et DREES
2428;2428;1er février 2018
2429;2429;18 mai 2018
2430;2430;30 mai 2018
2431;2431;19 mars 2018
2432;2432;27 février 2018
2433;2433;Réunion UNOCAM - DSS du 7 septembre 2018
2434;2434;Courrier UNOCAM - UNCAM du 19 septembre 2018
2435;2435;"Courrier UNOCAM - DSS du 5 décembre 2018 visant à obtenir des modifications sur le projet de décret relatif au cahier des charges des contrats dits ""solidaires et responsables"""
2436;2436;Rencontre UNOCAM - UNCAM du 22 novembre 2018
2437;2437;Courrier UNOCAM - UNCAM du 6 novembre 2018
2438;2438;Réunion UNOCAM - DSS du 20 septembre 2018
2439;2439;10 juillet 2017
2440;2440;21 novembre 2017 - UNCAM
2441;2441;5 septembre 2017 - UNCAM
2442;2442;18 juillet 2017 - UNCAM
2443;2443;6 novembre 2017 - INDS
2444;2444;5 décembre 2017 - INDS et DREES
2445;2445;5 décembre 2017 - DREES
2446;2446;30 novembre 2017 - DSS
2447;2447;20 juillet 2017 - Ministre des Solidarités et de la Santé
2448;2448;13 septembre 2017 - UNCAM
2449;2449;2 octobre 2017 - UNCAM
2450;2450;5 octobre 2017 - Ministre des Solidarités et de la Santé
2451;2451;14 novembre 2017 - UNCAM
2452;2452;30 novembre 2017 - DSS
2453;2453;"Dans le cadre du projet de loi ELAN, le CNOA a organisé des rendez-vous avec des membres de cabinet, directions/sous-directions d'administration, délégation interministérielle à l'accessibilité, ainsi que des rendez-vous et deux petits déjeuners de travail avec différents parlementaires ; il a publié une lettre ouverte, deux manifestes, organisé deux marches avec les conseils régionaux et les partenaires du Collectif Ambition Logement ; il a été actif sur les réseaux sociaux et a mené une campagne de communication sur les réseaux sociaux."
2454;2454;Il s'agit d'une cérémonie annuelle qui permet d'entretenir des liens avec les interlocuteurs publics
2455;2455;
2456;2456;PLF 2018
2457;2457;
2458;2458;action menée dans le cadre du PLF 2018 /Plan climat
2459;2459;"RV dans le cadre du projet de loi Logement avec le Secrétaire d'Etat au Logement et le conseiller Logement ; Rv avec la Ministre de la Culture ; rv avec la directrice de l'architecture à la direction générale des patrimoines du ministère de la Culture ; RV téléphonique avec la Conseillère Culture à l'Elysée ; RV avec  la conseillère culture et communication au cabinet du Premier ministre ; RV avec trois députés"
2460;2460;PLF 2018
2461;2461;
2462;2462;
2463;2463;
2464;2464;
2465;2465;
2466;2466;
2467;2467;
2468;2468;
2469;2469;
2470;2470;
2471;2471;
2472;2472;
2473;2473;
2474;2474;
2475;2475;
2476;2476;
2477;2477;
2478;2478;
2479;2479;
2480;2480;
2481;2481;
2482;2482;
2483;2483;
2484;2484;
2485;2485;
2486;2486;
2487;2487;
2488;2488;
2489;2489;
2490;2490;
2491;2491;
2492;2492;
2493;2493;
2494;2494;
2495;2495;
2496;2496;
2497;2497;
2498;2498;
2499;2499;
2500;2500;
2501;2501;
2502;2502;
2503;2503;
2504;2504;
2505;2505;
2506;2506;
2507;2507;
2508;2508;
2509;2509;
2510;2510;
2511;2511;
2512;2512;
2513;2513;
2514;2514;
2515;2515;
2516;2516;
2517;2517;
2518;2518;
2519;2519;
2520;2520;
2521;2521;
2522;2522;
2523;2523;
2524;2524;
2525;2525;
2526;2526;
2527;2527;
2528;2528;
2529;2529;
2530;2530;
2531;2531;
2532;2532;
2533;2533;
2534;2534;
2535;2535;
2536;2536;
2537;2537;
2538;2538;
2539;2539;
2540;2540;
2541;2541;Intervention à la demande d'une députée interpelée par ailleurs et souhaitant ouvrir son champs d'intervention à tous les consulaires
2542;2542;
2543;2543;Le projet de loi de finances 2018 a fait l'objet de 2 interventions de la part du Directeur Général de la CCI Nord Isère : l'envoi d'un courrier type réalisé par CCI France à destination des parlementaires, toujours dans le cadre du travail sur la loi de finances 2018 et la baisse de ressources fiscales des CCI. 
2544;2544;Le projet de loi de finances 2018 a fait l'objet de 2 interventions de la part du Directeur Général de la CCI Nord Isère : l'organisation d'une rencontre avec des chefs d'entreprises témoins de l'actions de la CCI Nord Isère + l'envoi d'un courrier type réalisé par CCI France à destination des parlementaires, toujours dans le cadre du travail sur la loi de finances 2018 et la baisse de ressources fiscales des CCI. 
2545;2545;Dans le cadre de l’engagement du Président de la république d’atteindre 0,55% du RNB dédié à l’Aide au Développement, les activités de représentations d’intérêts sur cette thématique se sont concentrées sur l’analyse des documents budgétaires (Loi de finances, Loi de programmation des finances publiques ) et documents annexes, la participation à des auditions parlementaires et à un dialogue avec les administrations compétentes dans le cadre des débats budgétaires ainsi que la rédaction de recommandation et proposition d’amendements pour atteindre l’objectif fixé par le Président de la république sur cette thématique. 
2546;2546;Dans le cadre de la loi de finance de la sécurité sociale et de la négociation sur le budget européen pluriannuel dédié à la recherche ( Horizon Europe), les activités de représentation d’intérêt se sont concentrées sur l’analyse des documents budgétaires et des proposition du gouvernement (PLFSS) et de la Commission Européenne ( Horizon Europe), l’organisation de rencontres avec les autorités compétentes ( CEPS, cabinets des Ministre de Santé et Ministre des Affaires Etrangères et Européennes) et les parlementaires en charge de ces questions. Des propositions de recommandations sur le renforcement de la transparence, l’amélioration des conditions d’accès, la prise en compte de l’intérêt pu
